11HPB,11,H,PB,-115.302607378,-34.8230730726,32711
11HPC,11,H,PC,-115.3208212427,-33.9214928203,32711
11HPD,11,H,PD,-115.3382328733,-33.0203123799,32711
11HPE,11,H,PE,-115.3548959246,-32.1184521102,32711
11HPS,11,H,PS,-115.198365303,-39.3277061417,32711
11HPT,11,H,PT,-115.2211044575,-38.4274014954,32711
11HPU,11,H,PU,-115.2428628357,-37.5264058174,32711
11HPV,11,H,PV,-115.2636729575,-36.6252611686,32711
11HQA,11,H,QA,-114.1793147275,-35.7038209886,32711
11HQB,11,H,QB,-114.2104955766,-34.8030600313,32711
11HQC,11,H,QC,-114.240322909,-33.9021415894,32711
11HQD,11,H,QD,-114.2688372037,-33.0016091193,32711
11HQE,11,H,QE,-114.2961261088,-32.1003844819,32711
11HQS,11,H,QS,-114.0398072593,-39.3041544067,32711
11HQT,11,H,QT,-114.0770374587,-38.4045909625,32711
11HQU,11,H,QU,-114.1126637627,-37.5043191048,32711
11HQV,11,H,QV,-114.146739054,-36.6038814357,32711
11JKF,11,J,KF,-119.5756457809,-31.201086165,32711
11JKG,11,J,KG,-119.5516551184,-30.3000353393,32711
11JKH,11,J,KH,-119.528710546,-29.3983025022,32711
11JKJ,11,J,KJ,-119.5067874147,-28.4964315913,32711
11JKK,11,J,KK,-119.4858611286,-27.5949669519,32711
11JKL,11,J,KL,-119.4658720513,-26.6928296806,32711
11JKM,11,J,KM,-119.4468006862,-25.7905641997,32711
11JKN,11,J,KN,-119.428627374,-24.8887153181,32711
11JLF,11,J,LF,-118.5263200897,-31.2177055894,32711
11JLG,11,J,LG,-118.5120482612,-30.3160717753,32711
11JLH,11,J,LH,-118.4983987099,-29.4137658808,32711
11JLJ,11,J,LJ,-118.485356686,-28.5113316468,32711
11JLK,11,J,LK,-118.4729074786,-27.6093132274,32711
11JLL,11,J,LL,-118.4610155384,-26.7066305598,32711
11JLM,11,J,LM,-118.4496692014,-25.8038279315,32711
11JLN,11,J,LN,-118.4388567128,-24.9014500197,32711
11JMF,11,J,MF,-117.47643393,-31.2257620668,32711
11JMG,11,J,MG,-117.4719237436,-30.3238447785,32711
11JMH,11,J,MH,-117.4676098121,-29.4212602155,32711
11JMJ,11,J,MJ,-117.4634874161,-28.518552024,32711
11JMK,11,J,MK,-117.4595518539,-27.616264266,32711
11JML,11,J,ML,-117.4557918402,-26.7133163158,32711
11JMM,11,J,MM,-117.4522036438,-25.8102523962,32711
11JMN,11,J,MN,-117.4487835095,-24.9076171209,32711
11JNF,11,J,NF,-116.4207685042,-31.2253534653,32711
11JNG,11,J,NG,-116.42625171,-30.3234506272,32711
11JNH,11,J,NH,-116.4314963243,-29.4208802721,32711
11JNJ,11,J,NJ,-116.4365080845,-28.5181860508,32711
11JNK,11,J,NK,-116.441292706,-27.6159120298,32711
11JNL,11,J,NL,-116.4458639084,-26.71297761230001,32711
11JNM,11,J,NM,-116.4502262276,-25.809927024,32711
11JNN,11,J,NN,-116.4543842287,-24.9073048819,32711
11JPF,11,J,PF,-115.3708303342,-31.2164552064,32711
11JPG,11,J,PG,-115.3860558014,-30.3148652959,32711
11JPH,11,J,PH,-115.4006173781,-29.4126025578,32711
11JPJ,11,J,PJ,-115.4145307896,-28.5102107477,32711
11JPK,11,J,PK,-115.42781172,-27.6082340342,32711
11JPL,11,J,PL,-115.4404980852,-26.7055924418,32711
11JPM,11,J,PM,-115.4526023207,-25.8028302681,32711
11JPN,11,J,PN,-115.4641369593,-24.9004922001,32711
11JQF,11,J,QF,-114.3222220777,-31.19901116260001,32711
11JQG,11,J,QG,-114.3471571914,-30.2980330696,32711
11JQH,11,J,QH,-114.3710050692,-29.396371726,32711
11JQJ,11,J,QJ,-114.3937913163,-28.4945710938,32711
11JQK,11,J,QK,-114.4155414846,-27.5931755424,32711
11JQL,11,J,QL,-114.4363175465,-26.6911063128,32711
11JQM,11,J,QM,-114.456139756,-25.7889078441,32711
11JQN,11,J,QN,-114.4750285368,-24.8871249615,32711
11JRM,11,J,RM,-113.4600009003,-25.7681624636,32711
11JRN,11,J,RN,-113.486218778,-24.86720559600001,32711
11KKA,11,K,KA,-119.312056448,-17.6666255509,32711
11KKB,11,K,KB,-119.3007813624,-16.7638224378,32711
11KKP,11,K,KP,-119.4113019168,-23.9862039077,32711
11KKQ,11,K,KQ,-119.3948088851,-23.0835748616,32711
11KKR,11,K,KR,-119.3791325354,-22.1813734334,32711
11KKS,11,K,KS,-119.3642307307,-21.2785203062,32711
11KKT,11,K,KT,-119.3500912855,-20.3755608197,32711
11KKU,11,K,KU,-119.3367015948,-19.4730406437,32711
11KKV,11,K,KV,-119.3240265049,-18.5698803028,32711
11KLA,11,K,LA,-118.3694787945,-17.6753595759,32711
11KLB,11,K,LB,-118.3627643606,-16.7720805256,32711
11KLP,11,K,LP,-118.4285481535,-23.9984166354,32711
11KLQ,11,K,LQ,-118.4187342938,-23.0952725854,32711
11KLR,11,K,LR,-118.4094057226,-22.1925630381,32711
11KLS,11,K,LS,-118.4005373253,-21.2892076957,32711
11KLT,11,K,LT,-118.3921218132,-20.3857518493,32711
11KLU,11,K,LU,-118.384151652,-19.4827411206,32711
11KLV,11,K,LV,-118.376605887,-18.5790951178,32711
11KMA,11,K,MA,-117.4268056947,-17.6795797469,32711
11KMB,11,K,MB,-117.4246732503,-16.7760690006,32711
11KMP,11,K,MP,-117.4455219385,-24.0043297859,32711
11KMQ,11,K,MQ,-117.4424159786,-23.1009351564,32711
11KMR,11,K,MR,-117.4394626236,-22.1979783602,32711
11KMS,11,K,MS,-117.4366538971,-21.2943786226,32711
11KMT,11,K,MT,-117.4339874665,-20.3906812118,32711
11KMU,11,K,MU,-117.4314609254,-19.4874317265,32711
11KMV,11,K,MV,-117.4290676125,-18.5835493294,32711
11KNA,11,K,NA,-116.4811036259,-17.6793669305,32711
11KNB,11,K,NB,-116.4836961365,-16.7758680244,32711
11KNP,11,K,NP,-116.4583494594,-24.0040305081,32711
11KNQ,11,K,NQ,-116.4621255087,-23.1006486698,32711
11KNR,11,K,NR,-116.4657160309,-22.1977044969,32711
11KNS,11,K,NS,-116.4691307234,-21.2941172389,32711
11KNT,11,K,NT,-116.4723724215,-20.390432165,32711
11KNU,11,K,NU,-116.4754440508,-19.4871948752,32711
11KNV,11,K,NV,-116.4783537095,-18.5833245548,32711
11KPA,11,K,PA,-115.5381444802,-17.6747030896,32711
11KPB,11,K,PB,-115.5453062778,-16.7714598899,32711
11KPP,11,K,PP,-115.4751339122,-23.9974981289,32711
11KPQ,11,K,PQ,-115.4856030194,-23.0943928676,32711
11KPR,11,K,PR,-115.4955543155,-22.1917215912,32711
11KPS,11,K,PS,-115.5050145867,-21.2884040756,32711
11KPT,11,K,PT,-115.513991604,-20.3849856157,32711
11KPU,11,K,PU,-115.5224934004,-19.4820118367,32711
11KPV,11,K,PV,-115.5305423251,-18.5784024158,32711
11KQA,11,K,QA,-114.5961871325,-17.6655342821,32711
11KQB,11,K,QB,-114.6079056101,-16.7627905402,32711
11KQP,11,K,QP,-114.4930360543,-23.9846786695,32711
11KQQ,11,K,QQ,-114.5101783375,-23.0821138719,32711
11KQR,11,K,QR,-114.5264717426,-22.1799758327,32711
11KQS,11,K,QS,-114.5419600586,-21.2771853576,32711
11KQT,11,K,QT,-114.5566559446,-20.3742877922,32711
11KQU,11,K,QU,-114.5705724963,-19.4718288123,32711
11KQV,11,K,QV,-114.5837462457,-18.5687290569,32711
11KRA,11,K,RA,-113.6543796149,-17.6518614338,32711
11KRB,11,K,RB,-113.6706414387,-16.7498607846,32711
11KRP,11,K,RP,-113.5112134523,-23.9655743026,32711
11KRQ,11,K,RQ,-113.535007051,-23.063813621,32711
11KRR,11,K,RR,-113.5576221662,-22.162468947,32711
11KRS,11,K,RS,-113.5791194765,-21.2604626168,32711
11KRT,11,K,RT,-113.5995164602,-20.3583400512,32711
11KRU,11,K,RU,-113.6188312104,-19.4566470003,32711
11KRV,11,K,RV,-113.6371143537,-18.5543055327,32711
11LKC,11,L,KC,-119.2901722344,-15.8603913559,32711
11LKD,11,L,KD,-119.2802216358,-14.9568784337,32711
11LKE,11,L,KE,-119.2709215932,-14.053830058,32711
11LKF,11,L,KF,-119.2622485738,-13.1501665129,32711
11LKG,11,L,KG,-119.2541969262,-12.2464342556,32711
11LKH,11,L,KH,-119.2467604181,-11.3431799618,32711
11LKJ,11,L,KJ,-119.2399204883,-10.4393238283,32711
11LKK,11,L,KK,-119.2336729893,-9.5354125908,32711
11LKL,11,L,KL,-119.2280131685,-8.6319931608,32711
11LLC,11,L,LC,-118.3564452852,-15.8681774952,32711
11LLD,11,L,LD,-118.3505171233,-14.9641966175,32711
11LLE,11,L,LE,-118.3449751083,-14.0606842828,32711
11LLF,11,L,LF,-118.3398052009,-13.1565599528,32711
11LLG,11,L,LG,-118.3350040167,-12.2523701068,32711
11LLH,11,L,LH,-118.3305678284,-11.3486614415,32711
11LLJ,11,L,LJ,-118.3264855526,-10.4443533644,32711
11LLK,11,L,LK,-118.3227547022,-9.5399926463,32711
11LLL,11,L,LL,-118.3193724324,-8.6361262333,32711
11LMC,11,L,MC,-117.4226647717,-15.8719361988,32711
11LMD,11,L,MD,-117.4207788332,-14.9677274763,32711
11LME,11,L,ME,-117.4190139097,-14.0639892258,32711
11LMF,11,L,MF,-117.4173655216,-13.1596405089,32711
11LMG,11,L,MG,-117.4158325799,-12.2552278157,32711
11LMH,11,L,MH,-117.4144138901,-11.3512978537,32711
11LMJ,11,L,MJ,-117.4131059017,-10.4467696457,32711
11LMK,11,L,MK,-117.4119078107,-9.5421899802,32711
11LML,11,L,ML,-117.410818702,-8.6381058203,32711
11LNC,11,L,NC,-116.4861379367,-15.8717469662,32711
11LND,11,L,ND,-116.4884307599,-14.9675498906,32711
11LNE,11,L,NE,-116.4905764598,-14.0638231901,32711
11LNF,11,L,NF,-116.4925804828,-13.1594859466,32711
11LNG,11,L,NG,-116.4944441524,-12.2550846497,32711
11LNH,11,L,NH,-116.496168921,-11.3511660063,32711
11LNJ,11,L,NJ,-116.4977591047,-10.446649059,32711
11LNK,11,L,NK,-116.4992156813,-9.5420805951,32711
11LNL,11,L,NL,-116.5005397631,-8.638007577,32711
11LPC,11,L,PC,-115.552046168,-15.8675924105,32711
11LPD,11,L,PD,-115.5583688896,-14.9636467835,32711
11LPE,11,L,PE,-115.5642795246,-14.0601693991,32711
11LPF,11,L,PF,-115.5697930444,-13.156079781,32711
11LPG,11,L,PG,-115.5749130564,-12.2519244068,32711
11LPH,11,L,PH,-115.5796435343,-11.3482499715,32711
11LPJ,11,L,PJ,-115.5839962957,-10.4439759422,32711
11LPK,11,L,PK,-115.5879739911,-9.5396490869,32711
11LPL,11,L,PL,-115.5915796528,-8.6358163493,32711
11LQC,11,L,QC,-114.6189318296,-15.8594183313,32711
11LQD,11,L,QD,-114.6292735077,-14.9559637835,32711
11LQE,11,L,QE,-114.6389389283,-14.052973283,32711
11LQF,11,L,QF,-114.647952546,-13.1493672165,32711
11LQG,11,L,QG,-114.6563202317,-12.2456920385,32711
11LQH,11,L,QH,-114.6640484602,-11.342494422,32711
11LQJ,11,L,QJ,-114.6711565188,-10.4386946623,32711
11LQK,11,L,QK,-114.6776487156,-9.5348394906,32711
11LQL,11,L,QL,-114.6835299882,-8.6314758143,32711
11LRC,11,L,RC,-113.6859416087,-15.8472254339,32711
11LRD,11,L,RD,-113.7002907797,-14.9445015026,32711
11LRE,11,L,RE,-113.7137003994,-14.0422353708,32711
11LRF,11,L,RF,-113.7262043531,-13.1393487083,32711
11LRG,11,L,RG,-113.7378107448,-12.2363879349,32711
11LRH,11,L,RH,-113.7485285223,-11.3338996899,32711
11LRJ,11,L,RJ,-113.7583844025,-10.4308055008,32711
11LRK,11,L,RK,-113.7673843293,-9.5276520433,32711
11LRL,11,L,RL,-113.7755351246,-8.6249861701,32711
11MKM,11,M,KM,-119.2229270504,-7.727985667900001,32711
11MKN,11,M,KN,-119.2184117914,-6.823937071499999,32711
11MKP,11,M,KP,-119.2144639267,-5.920394462899999,32711
11MKQ,11,M,KQ,-119.2110737847,-5.0162779228,32711
11MKR,11,M,KR,-119.2082396861,-4.1121345769,32711
11MKS,11,M,KS,-119.2059593202,-3.2085116371,32711
11MKT,11,M,KT,-119.2042271293,-2.3043291532,32711
11MKU,11,M,KU,-119.2030425102,-1.4001343573,32711
11MKV,11,M,KV,-119.2024042232,-0.4964745215,32711
11MLM,11,M,LM,-118.3163303843,-7.7316734903,32711
11MLN,11,M,LN,-118.313626848,-6.8271814216,32711
11MLP,11,M,LP,-118.3112597463,-5.9231971629,32711
11MLQ,11,M,LQ,-118.3092232758,-5.0186400476,32711
11MLR,11,M,LR,-118.3075164199,-4.1140572528,32711
11MLS,11,M,LS,-118.3061377885,-3.2099960415,32711
11MLT,11,M,LT,-118.3050840193,-2.3053757273,32711
11MLU,11,M,LU,-118.3043547359,-1.4007435971,32711
11MLV,11,M,LV,-118.3039491851,-0.4966469776,32711
11MMM,11,M,MM,-117.4098358804,-7.7334361583,32711
11MMN,11,M,MN,-117.4089587874,-6.8287280206,32711
11MMP,11,M,MP,-117.4081867505,-5.9245285646,32711
11MMQ,11,M,MQ,-117.407517875,-5.0197567597,32711
11MMR,11,M,MR,-117.4069518208,-4.1149598082,32711
11MMS,11,M,MS,-117.4064881317,-3.2106849977,32711
11MMT,11,M,MT,-117.406125676,-2.3058512832,32711
11MMU,11,M,MU,-117.4058643142,-1.4010059783,32711
11MMV,11,M,MV,-117.4057037899,-0.4966964362,32711
11MNM,11,M,NM,-116.5017346267,-7.733349016000001,32711
11MNN,11,M,NN,-116.502800951,-6.828651937299999,32711
11MNP,11,M,NP,-116.5037395537,-5.9244634971,32711
11MNQ,11,M,NQ,-116.504552738,-5.0197026836,32711
11MNR,11,M,NR,-116.5052409176,-4.1149166977,32711
11MNS,11,M,NS,-116.5058046471,-3.2106528257,32711
11MNT,11,M,NT,-116.5062453022,-2.3058300411,32711
11MNU,11,M,NU,-116.5065630524,-1.4009956559,32711
11MNV,11,M,NV,-116.5067582096,-0.4966970222,32711
11MPM,11,M,PM,-115.5948221911,-7.731397151800001,32711
11MPN,11,M,PN,-115.5977034276,-6.8269384953,32711
11MPP,11,M,PP,-115.6002255759,-5.9229875121,32711
11MPQ,11,M,PQ,-115.602394819,-5.0184635921,32711
11MPR,11,M,PR,-115.6042122388,-4.1139139084,32711
11MPS,11,M,PS,-115.6056793159,-3.2098857201,32711
11MPT,11,M,PT,-115.6067996282,-2.3052983964,32711
11MPU,11,M,PU,-115.6075735744,-1.4006992201,32711
11MPV,11,M,PV,-115.6080019555,-0.4966355136,32711
11MQM,11,M,QM,-114.6888148575,-7.7275238582,32711
11MQN,11,M,QN,-114.6935062767,-6.8235305762,32711
11MQP,11,M,QP,-114.6976078452,-5.920043053899999,32711
11MQQ,11,M,QQ,-114.70112961,-5.0159814652,32711
11MQR,11,M,QR,-114.7040733147,-4.1118929295,32711
11MQS,11,M,QS,-114.7064413592,-3.2083246523,32711
11MQT,11,M,QT,-114.7082395145,-2.3041967751,32711
11MQU,11,M,QU,-114.7094684054,-1.4000565233,32711
11MQV,11,M,QV,-114.710129319,-0.4964511619,32711
11MRM,11,M,RM,-113.7828568907,-7.7217292994,32711
11MRN,11,M,RN,-113.7893536974,-6.8184283146,32711
11MRP,11,M,RP,-113.7950305153,-5.9156302315,32711
11MRQ,11,M,RQ,-113.7999012357,-5.0122563898,32711
11MRR,11,M,RR,-113.8039682542,-4.1088538281,32711
11MRS,11,M,RS,-113.8072348813,-3.205969672,32711
11MRT,11,M,RT,-113.8097090696,-2.3025252112,32711
11MRU,11,M,RU,-113.8113916659,-1.3990675851,32711
11MRV,11,M,RV,-113.8122844391,-0.4961439729,32711
11NKA,11,N,KA,-119.2023710329,0.408031554,32611
11NKB,11,N,KB,-119.2029565205,1.3122637218,32611
11NKC,11,N,KC,-119.2040871722,2.2159170494,32611
11NKD,11,N,KD,-119.2057657381,3.1201009512,32611
11NKE,11,N,KE,-119.207993774,4.0242681669,32611
11NKF,11,N,KF,-119.2107722005,4.9278714899,32611
11NKG,11,N,KG,-119.2141077976,5.8319908629,32611
11NKH,11,N,KH,-119.2180032125,6.7360791042,32611
11NKJ,11,N,KJ,-119.2224604631,7.6395891316,32611
11NLA,11,N,LA,-118.3039268419,0.4081732873000001,32611
11NLB,11,N,LB,-118.3043011259,1.3128304799,32611
11NLC,11,N,LC,-118.3049984143,2.2169208422,32611
11NLD,11,N,LD,-118.3060204042,3.1215425167,32611
11NLE,11,N,LE,-118.3073680367,4.0261481891,32611
11NLF,11,N,LF,-118.3090418769,4.9301905989,32611
11NLG,11,N,LG,-118.3110460124,5.8347504276,32611
11NLH,11,N,LH,-118.3133820333,6.7392804439,32611
11NLJ,11,N,LJ,-118.3160511579,7.643233516300001,32611
11NMA,11,N,MA,-117.4056934814,0.408213935,32611
11NMB,11,N,MB,-117.4058442914,1.3130721529,32611
11NMC,11,N,MC,-117.4060956668,2.2173755455,32611
11NMD,11,N,MD,-117.4064482198,3.1222105937,32611
11NME,11,N,ME,-117.4069022657,4.0270299571,32611
11NMF,11,N,MF,-117.4074580029,4.9312863489,32611
11NMG,11,N,MG,-117.4081167898,5.8360608104,32611
11NMH,11,N,MH,-117.4088791453,6.740806086499999,32611
11NMJ,11,N,MJ,-117.4097454731,7.6449750212,32611
11NNA,11,N,NA,-116.5067707422,0.4082144166000001,32611
11NNB,11,N,NB,-116.5065873951,1.3130628914,32611
11NNC,11,N,NC,-116.5062817857,2.2173553715,32611
11NND,11,N,ND,-116.5058531699,3.1221794911,32611
11NNE,11,N,NE,-116.5053011642,4.0269879111,32611
11NNF,11,N,NF,-116.5046255274,4.931233346,32611
11NNG,11,N,NG,-116.5038246083,5.835996819,32611
11NNH,11,N,NH,-116.5028977758,6.740731075800001,32611
11NNJ,11,N,NJ,-116.5018445392,7.644888962,32611
11NPA,11,N,PA,-115.6080253629,0.4081638656,32611
11NPB,11,N,PB,-115.6076303606,1.3127893039,32611
11NPC,11,N,PC,-115.6068905644,2.2168467349,32611
11NPD,11,N,PD,-115.6058041741,3.1214354232,32611
11NPE,11,N,PE,-115.604370188,4.0260080585,32611
11NPF,11,N,PF,-115.6025880061,4.9300173845,32611
11NPG,11,N,PG,-115.6004532764,5.8345440268,32611
11NPH,11,N,PH,-115.5979643049,6.7390407581,32611
11NPJ,11,N,PJ,-115.5951197946,7.642960450500001,32611
11NQA,11,N,QA,-114.7101635637,0.4080123559,32611
11NQB,11,N,QB,-114.7095575432,1.312191186,32611
11NQC,11,N,QC,-114.7083847562,2.215790007,32611
11NQD,11,N,QD,-114.7066423503,3.1199193093,32611
11NQE,11,N,QE,-114.70432871,4.0240318395,32611
11NQF,11,N,QF,-114.7014428804,4.9275803974,32611
11NQG,11,N,QG,-114.6979778199,5.831644834,32611
11NQH,11,N,QH,-114.6939307791,6.7356779735,32611
11NQJ,11,N,QJ,-114.6892996626,7.63913274,32611
11NRA,11,N,RA,-113.8123294855,0.4077598921,32611
11NRB,11,N,RB,-113.8115130653,1.3112685556,32611
11NRC,11,N,RC,-113.8099084707,2.2141852202,32611
11NRD,11,N,RD,-113.8075118031,3.1176311977,32611
11NRE,11,N,RE,-113.8043208382,4.0210593192,32611
11NRF,11,N,RF,-113.8003342727,4.9239224697,32611
11NRG,11,N,RG,-113.7955423888,5.827299347399999,32611
11NRH,11,N,RH,-113.7899413923,6.730642854,32611
11NRJ,11,N,RJ,-113.7835284005,7.6334059918,32611
11PKK,11,P,KK,-119.2274904916,8.5436008518,32611
11PKL,11,P,KL,-119.2330971337,9.4475672214,32611
11PKM,11,P,KM,-119.239283608,10.3509413424,32611
11PKN,11,P,KN,-119.2460652352,11.254803067,32611
11PKP,11,P,KP,-119.25344719,12.1586055489,32611
11PKQ,11,P,KQ,-119.2614340482,13.0618021304,32611
11PKR,11,P,KR,-119.2700458206,13.9654725908,32611
11PKS,11,P,KS,-119.2792892322,14.8690703358,32611
11PKT,11,P,KT,-119.2891704364,15.772049002,32611
11PLK,11,P,LK,-118.3190599439,8.5476903029,32611
11PLL,11,P,LL,-118.3224106895,9.4521037187,32611
11PLM,11,P,LM,-118.3261053279,10.3559268233,32611
11PLN,11,P,LN,-118.3301530172,11.2602402403,32611
11PLP,11,P,LP,-118.3345568538,12.1644970923,32611
11PLQ,11,P,LQ,-118.3393195802,13.0681506902,32611
11PLR,11,P,LR,-118.3444531416,13.9722816116,32611
11PLS,11,P,LS,-118.3499615593,14.876343246,32611
11PLT,11,P,LT,-118.3558485173,15.7797892128,32611
11PMK,11,P,MK,-117.4107179039,8.5496486389,32611
11PML,11,P,ML,-117.4117971799,9.4542798341,32611
11PMM,11,P,MM,-117.4129839303,10.3583216455,32611
11PMN,11,P,MN,-117.4142811008,11.2628550725,32611
11PMP,11,P,MP,-117.4156896861,12.1673332224,32611
11PMQ,11,P,MQ,-117.4172105713,13.0712093903,32611
11PMR,11,P,MR,-117.4188475776,13.9755645426,32611
11PMS,11,P,MS,-117.4206019929,14.8798520605,32611
11PMT,11,P,MT,-117.4224750012,15.7835255548,32611
11PNK,11,P,NK,-116.5006623083,8.5495514831,32611
11PNL,11,P,NL,-116.4993501805,9.4541715347,32611
11PNM,11,P,NM,-116.4979073913,10.3582021566,32611
11PNN,11,P,NN,-116.4963303592,11.262724329,32611
11PNP,11,P,NP,-116.4946178752,12.16719116,32611
11PNQ,11,P,NQ,-116.4927688631,13.0710559456,32611
11PNR,11,P,NR,-116.4907786776,13.9753996323,32611
11PNS,11,P,NS,-116.4886457528,14.8796756017,32611
11PNT,11,P,NT,-116.4863686495,15.7833374652,32611
11PPK,11,P,PK,-115.5919127574,8.5473837054,32611
11PPL,11,P,PL,-115.588340744,9.451763441,32611
11PPM,11,P,PM,-115.5844016945,10.3555527201,32611
11PPN,11,P,PN,-115.580085846,11.2598321081,32611
11PPP,11,P,PP,-115.5753898976,12.1640547302,32611
11PPQ,11,P,PQ,-115.5703109265,13.0676738994,32611
11PPR,11,P,PR,-115.5648361955,13.9717701333,32611
11PPS,11,P,PS,-115.5589614175,14.8757968225,32611
11PPT,11,P,PT,-115.5526826654,15.7792075878,32611
11PQK,11,P,QK,-114.6840731024,8.5430889463,32611
11PQL,11,P,QL,-114.6782471138,9.4469995545,32611
11PQM,11,P,QM,-114.671818354,10.3503176717,32611
11PQN,11,P,QN,-114.6647709037,11.2541230539,32611
11PQP,11,P,QP,-114.6570993869,12.1578688586,32611
11PQQ,11,P,QQ,-114.6487990504,13.0610084324,32611
11PQR,11,P,QR,-114.6398491003,13.9646214545,32611
11PQS,11,P,QS,-114.6302425496,14.8681613331,32611
11PQT,11,P,QT,-114.6199730061,15.7710817067,32611
11PRK,11,P,RK,-113.7762876882,8.5366674006,32611
11PRL,11,P,RL,-113.7682137513,9.4398801082,32611
11PRM,11,P,RM,-113.7593019813,10.3424972883,32611
11PRN,11,P,RN,-113.7495303348,11.2455974933,32611
11PRP,11,P,RP,-113.7388913836,12.1486339294,32611
11PRQ,11,P,RQ,-113.7273785685,13.0510599931,32611
11PRR,11,P,RR,-113.714963082,13.9539541177,32611
11PRS,11,P,RS,-113.7016352688,14.8567697373,32611
11PRT,11,P,RT,-113.6873863038,15.7589605177,32611
11QKA,11,Q,KA,-119.322825246,18.4815637506,32611
11QKB,11,Q,KB,-119.335430631,19.3847335031,32611
11QKC,11,Q,KC,-119.3487570768,20.2878051825,32611
11QKD,11,Q,KD,-119.3628148823,21.1902331557,32611
11QKE,11,Q,KE,-119.3776412034,22.0930968532,32611
11QKF,11,Q,KF,-119.3932495193,22.9958507271,32611
11QKG,11,Q,KG,-119.4096529176,23.8979495689,32611
11QKU,11,Q,KU,-119.299714555,16.6754882751,32611
11QKV,11,Q,KV,-119.3109301486,17.5788418647,32611
11QLA,11,Q,LA,-118.3758906948,18.4907313438,32611
11QLB,11,Q,LB,-118.3833950643,19.3943862681,32611
11QLC,11,Q,LC,-118.3913276722,20.2979482749,32611
11QLD,11,Q,LD,-118.3996946792,21.2008717582,32611
11QLE,11,Q,LE,-118.4085182324,22.104237083,32611
11QLF,11,Q,LF,-118.4178063887,23.0074987595,32611
11QLG,11,Q,LG,-118.4275669764,23.9101116383,32611
11QLU,11,Q,LU,-118.3621289999,16.6837000315,32611
11QLV,11,Q,LV,-118.3688081244,17.5875294146,32611
11QMA,11,Q,MA,-117.4288406981,18.4951625695,32611
11QMB,11,Q,MB,-117.4312210173,19.3990536512,32611
11QMC,11,Q,MC,-117.4337357806,20.3028543068,32611
11QMD,11,Q,MD,-117.4363869603,21.2060189428,32611
11QME,11,Q,ME,-117.4391815945,22.1096283784,32611
11QMF,11,Q,MF,-117.4421222566,23.0131371517,32611
11QMG,11,Q,MG,-117.4452114513,23.9160001414,32611
11QMU,11,Q,MU,-117.4244713799,16.6876659506,32611
11QMV,11,Q,MV,-117.4265927655,17.5917269613,32611
11QNA,11,Q,NA,-116.4786295796,18.4949389692,32611
11QNB,11,Q,NB,-116.4757357179,19.3988179862,32611
11QNC,11,Q,NC,-116.4726784073,20.3026064516,32611
11QND,11,Q,ND,-116.4694552502,21.2057587715,32611
11QNE,11,Q,NE,-116.4660576903,22.1093557418,32611
11QNF,11,Q,NF,-116.4624825992,23.0128518995,32611
11QNG,11,Q,NG,-116.4587269321,23.9157021217,32611
11QNU,11,Q,NU,-116.4839415596,16.6874661271,32611
11QNV,11,Q,NV,-116.4813624937,17.5915153009,32611
11QPA,11,Q,PA,-115.5313051975,18.4900421988,32611
11QPB,11,Q,PB,-115.523300446,19.393660578,32611
11QPC,11,Q,PC,-115.5148387239,20.297185652,32611
11QPD,11,Q,PD,-115.5059134631,21.2000718128,32611
11QPE,11,Q,PE,-115.4965010427,22.103399355,32611
11QPF,11,Q,PF,-115.4865928721,23.00662278440001,32611
11QPG,11,Q,PG,-115.4761806052,23.9091969472,32611
11QPU,11,Q,PU,-115.5459839596,16.6830828859,32611
11QPV,11,Q,PV,-115.5388598441,17.586876429,32611
11QQA,11,Q,QA,-114.5849947593,18.4804183954,32611
11QQB,11,Q,QB,-114.5718934659,19.3835276237,32611
11QQC,11,Q,QC,-114.5580426556,20.2865381351,32611
11QQD,11,Q,QD,-114.5434316292,21.1889042933,32611
11QQE,11,Q,QE,-114.5280217738,22.0917054121,32611
11QQF,11,Q,QF,-114.5117990857,22.9943959365,32611
11QQG,11,Q,QG,-114.4947499686,23.89643065050002,32611
11QQU,11,Q,QU,-114.6090143636,16.674462157,32611
11QQV,11,Q,QV,-114.5973577283,17.5777563935,32611
11QRA,11,Q,RA,-113.6388470582,18.4660686007,32611
11QRB,11,Q,RB,-113.6206645462,19.3684203067,32611
11QRC,11,Q,RC,-113.6014411007,20.2706652415,32611
11QRD,11,Q,RD,-113.5811619484,21.172257727,32611
11QRE,11,Q,RE,-113.55977358,22.0742756192,32611
11QRF,11,Q,RF,-113.5372566489,22.9761732727,32611
11QRG,11,Q,RG,-113.5135923837,23.8774053805,32611
11QRU,11,Q,RU,-113.6721800119,16.6616047393,32611
11QRV,11,Q,RV,-113.6560041023,17.5641561082,32611
11RKH,11,R,KH,-119.4268958344,24.800472642,32611
11RKJ,11,R,KJ,-119.4449950996,25.7028748241,32611
11RKK,11,R,KK,-119.4639672692,26.6046113617,32611
11RKL,11,R,KL,-119.4838652192,27.5067613191,32611
11RKM,11,R,KM,-119.5047099737,28.4087800255,32611
11RKN,11,R,KN,-119.5265224507,29.3101232034,32611
11RKP,11,R,KP,-119.5493654512,30.2118696809,32611
11RKQ,11,R,KQ,-119.5732653026,31.1134752538,32611
11RLH,11,R,LH,-118.4378264802,24.8131559861,32611
11RLJ,11,R,LJ,-118.4485949613,25.7160867786,32611
